Date,Open,High,Low,Close,Adj Close,Volume,Daily_Return,Log_Return,Volatility,SMA_50,SMA_200,RSI
1999-10-06,548.7000122070312,556.780029296875,542.989990234375,552.8099975585938,552.5426635742188,0,,,,,,
1999-10-07,552.8099975585938,554.1300048828125,527.4000244140625,529.7899780273438,529.5337524414062,0,-0.04164182925944648,-0.04253369746015258,,,,
1999-10-08,529.7899780273438,529.7899780273438,506.2699890136719,516.9199829101562,516.6699829101562,0,-0.024292636046284843,-0.024592569542286086,,,,
1999-10-11,516.9199829101562,531.8400268554688,516.9199829101562,528.5499877929688,528.2943725585938,0,0.02249865601507195,0.02224929452326834,,,,
1999-10-12,528.5499877929688,546.8499755859375,521.52001953125,522.9600219726562,522.7070922851562,0,-0.01057604001402812,-0.0106323637989383,,,,
1999-10-13,522.9600219726562,524.989990234375,506.8299865722656,509.6400146484375,509.3935241699219,0,-0.02547041220086843,-0.02580039846451865,,,,
1999-10-14,509.6400146484375,521.2899780273438,507.4200134277344,517.6599731445312,517.4096069335938,0,0.01573651649316843,0.015613981363104611,,,,
1999-10-15,517.6599731445312,524.2100219726562,501.94000244140625,512.510009765625,512.2621459960938,0,-0.009948544693580863,-0.009998362147168888,,,,
1999-10-18,515.3699951171875,515.3699951171875,488.0299987792969,499.17999267578125,498.9385681152344,0,-0.026009281449819288,-0.026353504594265203,,,,
1999-10-19,504.2699890136719,505.25,481.9800109863281,483.0799865722656,482.8463439941406,0,-0.03225290744770015,-0.03278449386647994,,,,
1999-10-20,480.010009765625,495.30999755859375,475.9700012207031,495.0400085449219,494.80059814453125,0,0.0247578502630994,0.024456341034688956,,,,
1999-10-21,489.489990234375,506.1300048828125,483.6700134277344,505.6099853515625,505.3654479980469,0,0.021351762734711288,0.02112700750048229,,,,
1999-10-22,511.32000732421875,522.47998046875,509.5799865722656,513.760009765625,513.5115356445312,0,0.01611919196650269,0.015990657203092295,,,,
1999-10-25,512.2000122070312,516.989990234375,502.8699951171875,506.2699890136719,506.025146484375,0,-0.014578831768883749,-0.014686147236641146,,,,34.19157121802262
1999-10-26,511.92999267578125,518.0399780273438,503.260009765625,503.54998779296875,503.30645751953125,0,-0.005372629781991045,-0.005387114260499669,,,,33.571232863885314
