Date,Open,High,Low,Close,Adj Close,Volume,Daily_Return,Log_Return,Volatility,SMA_50,SMA_200,RSI
1999-10-06,1301.3499755859375,1325.4599609375,1301.3499755859375,1325.4000244140625,1325.4000244140625,895200000,,,,,,
1999-10-07,1325.4000244140625,1328.050048828125,1314.1300048828125,1317.6400146484375,1317.6400146484375,827800000,-0.005854843536052923,-0.005872050327387419,,,,
1999-10-08,1317.6400146484375,1336.6099853515625,1311.8800048828125,1336.02001953125,1336.02001953125,897300000,0.01394918542126744,0.013852790916515574,,,,
1999-10-11,1336.02001953125,1339.22998046875,1332.9599609375,1335.2099609375,1335.2099609375,655900000,-0.0006063221972034682,-0.0006065060848407402,,,,
1999-10-12,1335.2099609375,1335.2099609375,1311.800048828125,1313.0400390625,1313.0400390625,778300000,-0.01660407166183342,-0.016743464405215867,,,,
1999-10-13,1313.0400390625,1313.0400390625,1282.800048828125,1285.550048828125,1285.550048828125,821500000,-0.020936140114967583,-0.02115840887007189,,,,
1999-10-14,1285.550048828125,1289.6300048828125,1267.6199951171875,1283.4200439453125,1283.4200439453125,892300000,-0.001656882114200231,-0.0016582562614468354,,,,
1999-10-15,1283.4200439453125,1283.4200439453125,1245.3900146484375,1247.4100341796875,1247.4100341796875,912600000,-0.028057852092544855,-0.028458994906730224,,,,
1999-10-18,1247.4100341796875,1254.1300048828125,1233.699951171875,1254.1300048828125,1254.1300048828125,818700000,0.005387138566304905,0.0053726798395367335,,,,
1999-10-19,1254.1300048828125,1279.3199462890625,1254.1300048828125,1261.3199462890625,1261.3199462890625,905700000,0.005733011233489904,0.005716640065512697,,,,
1999-10-20,1261.3199462890625,1289.43994140625,1261.3199462890625,1289.4300537109375,1289.4300537109375,928800000,0.022286262501895582,0.022041552856145463,,,,
1999-10-21,1289.4300537109375,1289.4300537109375,1265.6099853515625,1283.6099853515625,1283.6099853515625,1012500000,-0.004513675125397465,-0.004523892513873539,,,,
1999-10-22,1283.6099853515625,1308.81005859375,1283.6099853515625,1301.6500244140625,1301.6500244140625,959200000,0.014054143601538893,0.013956299800217198,,,,
1999-10-25,1301.6500244140625,1301.6800537109375,1286.0699462890625,1293.6300048828125,1293.6300048828125,777000000,-0.0061614254068487195,-0.006180485319522144,,,,41.57964620666718
1999-10-26,1293.6300048828125,1303.4599609375,1281.8599853515625,1281.9100341796875,1281.9100341796875,878300000,-0.009059754844034207,-0.00910104399184748,,,,39.14758576657456
1999-10-27,1281.9100341796875,1299.3900146484375,1280.47998046875,1296.7099609375,1296.7099609375,950100000,0.011545214845972485,0.011479077413535573,,,,44.95442595298814
1999-10-28,1296.7099609375,1342.469970703125,1296.7099609375,1342.43994140625,1342.43994140625,1135100000,0.03526615962422919,0.03465855271483592,,,,51.367337197125146
1999-10-29,1342.43994140625,1373.1700439453125,1342.43994140625,1362.9300537109375,1362.9300537109375,1120500000,0.01526333631225496,0.01514802348642516,,,,55.447273592586356
1999-11-01,1362.9300537109375,1367.300048828125,1354.050048828125,1354.1199951171875,1354.1199951171875,861000000,-0.00646405776273129,-0.006485040254345818,,,,58.51997717386296
1999-11-02,1354.1199951171875,1369.3199462890625,1346.4100341796875,1347.739990234375,1347.739990234375,904500000,-0.004711550605425052,-0.004722684947087761,,,,64.13599142284446
1999-11-03,1347.739990234375,1360.3299560546875,1347.739990234375,1354.9300537109375,1354.9300537109375,914400000,0.005334904008682084,0.005320723819233024,,,,65.88897544167234
1999-11-04,1354.9300537109375,1369.4100341796875,1354.9300537109375,1362.6400146484375,1362.6400146484375,981700000,0.005690301810328702,0.005674173198502997,,,,79.28629311981653
1999-11-05,1362.6400146484375,1387.47998046875,1362.6400146484375,1370.22998046875,1370.22998046875,1007300000,0.005570044721070921,0.005554589386682232,,,,79.37749151964397
1999-11-08,1370.22998046875,1380.780029296875,1365.8699951171875,1377.010009765625,1377.010009765625,806800000,0.004948095862386204,0.004935894269269814,,,,79.33462219176505
1999-11-09,1377.010009765625,1383.81005859375,1361.449951171875,1365.280029296875,1365.280029296875,854300000,-0.008518442411864946,-0.00855493171153123,,,,70.97502897993988
1999-11-10,1365.280029296875,1379.1800537109375,1359.97998046875,1373.4599609375,1373.4599609375,984700000,0.00599139477989552,0.005973517744238546,,,,74.5263836953501
1999-11-11,1373.4599609375,1382.1199951171875,1372.18994140625,1381.4599609375,1381.4599609375,891300000,0.005824705653988849,0.005807807641558524,,,,73.04913483294213
1999-11-12,1381.4599609375,1396.1199951171875,1368.5400390625,1396.06005859375,1396.06005859375,900200000,0.010568599937085255,0.01051314267961334,,,,78.49869411792676
1999-11-15,1396.06005859375,1398.5799560546875,1392.280029296875,1394.3900146484375,1394.3900146484375,795700000,-0.00119625508589849,-0.001196971170150344,,,,83.14861395712937
1999-11-16,1394.3900146484375,1420.3599853515625,1394.3900146484375,1420.0699462890625,1420.0699462890625,942200000,0.018416606093596855,0.018249074190172368,,,,84.16413959573626
1999-11-17,1420.0699462890625,1423.43994140625,1410.68994140625,1410.7099609375,1410.7099609375,960000000,-0.006591214310268323,-0.006613032287464209,,,,73.67688871352586
1999-11-18,1410.7099609375,1425.31005859375,1410.7099609375,1424.93994140625,1424.93994140625,1022800000,0.010087105686340525,0.010036570388234979,,,,72.48200722454966
1999-11-19,1424.93994140625,1424.93994140625,1417.5400390625,1422.0,1422.0,893800000,-0.0020632037328875974,-0.0020653350698020775,,,,75.70435002879805
1999-11-22,1422.0,1425.0,1412.4000244140625,1420.93994140625,1420.93994140625,873500000,-0.0007454701784458395,-0.0007457481795089033,,,,78.88256316889672
1999-11-23,1420.93994140625,1423.9100341796875,1402.199951171875,1404.6400146484375,1404.6400146484375,926100000,-0.0114712285036348,-0.011537530577172479,,,,68.29861654075876
1999-11-24,1404.6400146484375,1419.7099609375,1399.1700439453125,1417.0799560546875,1417.0799560546875,734800000,0.008856319965627302,0.008817332783512611,,,,69.36540028103305
1999-11-26,1417.0799560546875,1425.239990234375,1416.1400146484375,1416.6199951171875,1416.6199951171875,312120000,-0.00032458361684872816,-0.0003246363055124513,,,,67.38367715498825
1999-11-29,1416.6199951171875,1416.6199951171875,1404.1500244140625,1407.8299560546875,1407.8299560546875,866100000,-0.0062049378752223605,-0.006224268507305624,,,,61.37772718546619
1999-11-30,1407.8299560546875,1410.5899658203125,1386.949951171875,1388.9100341796875,1388.9100341796875,951500000,-0.01343906754763291,-0.013530189129544474,,,,58.283686644306044
1999-12-01,1388.9100341796875,1400.1199951171875,1387.3800048828125,1397.719970703125,1397.719970703125,884000000,0.00634305772629884,0.006323025202648502,,,,58.46713997464178
1999-12-02,1397.719970703125,1409.0400390625,1397.719970703125,1409.0400390625,1409.0400390625,900700000,0.008098953006788978,0.00806633249651218,,,,59.40786920523458
1999-12-03,1409.0400390625,1447.4200439453125,1409.0400390625,1433.300048828125,1433.300048828125,1006400000,0.01721740269479244,0.017070862849279885,,,,61.91757896611965
1999-12-06,1433.300048828125,1434.1500244140625,1418.25,1423.3299560546875,1423.3299560546875,916800000,-0.006956040210554071,-0.006980346239651467,,,,58.794207328382456
1999-12-07,1423.3299560546875,1426.81005859375,1409.1700439453125,1409.1700439453125,1409.1700439453125,1085800000,-0.00994843960751357,-0.00999825600514854,,,,46.43840075051574
1999-12-08,1409.1700439453125,1415.6600341796875,1403.8800048828125,1403.8800048828125,1403.8800048828125,957000000,-0.0037540104441117217,-0.0037610744257010596,,,,47.70729644475441
1999-12-09,1403.8800048828125,1418.4300537109375,1391.469970703125,1408.1099853515625,1408.1099853515625,1122100000,0.0030130641180425854,0.003008533937887188,,,,43.94387306428928
1999-12-10,1408.1099853515625,1421.5799560546875,1405.6500244140625,1417.0400390625,1417.0400390625,987200000,0.0063418722996329,0.006321847247124261,,,,48.28895993424
1999-12-13,1417.0400390625,1421.5799560546875,1410.0999755859375,1415.219970703125,1415.219970703125,977600000,-0.001284415619320911,-0.0012852411880537888,,,,48.03707185310672
1999-12-14,1415.219970703125,1418.300048828125,1401.5899658203125,1403.1700439453125,1403.1700439453125,1027800000,-0.008514525661919348,-0.008550981318123227,,,,49.480391936884146
1999-12-15,1403.1700439453125,1417.4000244140625,1396.199951171875,1413.3299560546875,1413.3299560546875,1033900000,0.007240684871527181,0.00721459696666225,,1363.1164013671876,,48.65272612448249
1999-12-16,1413.3199462890625,1423.1099853515625,1408.3499755859375,1418.780029296875,1418.780029296875,1070300000,0.003856193112471429,0.0038487770588536726,,1364.9840014648437,,50.74917926871297
1999-12-17,1418.780029296875,1431.77001953125,1418.780029296875,1421.030029296875,1421.030029296875,1349800000,0.0015858695171477866,0.0015846133539836266,,1367.0518017578124,,54.79584134229451
1999-12-20,1421.030029296875,1429.1600341796875,1411.0999755859375,1418.0899658203125,1418.0899658203125,904600000,-0.002068966465133215,-0.002071109732993282,,1368.6932006835937,,61.994368153372484
1999-12-21,1418.0899658203125,1436.469970703125,1414.800048828125,1433.4300537109375,1433.4300537109375,963500000,0.010817429260739031,0.010759339419193435,,1370.6576025390625,,63.930718086499525
1999-12-22,1433.4300537109375,1440.02001953125,1429.1300048828125,1436.1300048828125,1436.1300048828125,850000000,0.0018835597627420153,0.001881788088406253,,1373.1194018554688,,61.32995696146954
1999-12-23,1436.1300048828125,1461.43994140625,1436.1300048828125,1458.3399658203125,1458.3399658203125,728600000,0.01546514651318942,0.015346779945799811,,1376.5752001953124,,60.65527275673957
1999-12-27,1458.3399658203125,1463.18994140625,1450.8299560546875,1457.0999755859375,1457.0999755859375,722600000,-0.0008502751508133732,-0.0008506368397673723,,1380.048798828125,,65.52358806074672
1999-12-28,1457.0899658203125,1462.6800537109375,1452.780029296875,1457.6600341796875,1457.6600341796875,655400000,0.0003843652481874127,0.000384291398788228,,1384.253798828125,,75.47541538722015
1999-12-29,1457.6600341796875,1467.469970703125,1457.6600341796875,1463.4599609375,1463.4599609375,567860000,0.003978929669342657,0.0039710346642033165,,1388.4403979492188,,81.13499300213954
1999-12-30,1463.4599609375,1473.0999755859375,1462.5999755859375,1464.469970703125,1464.469970703125,554680000,0.0006901519635549302,0.0006899139182072102,,1392.5033984375,,80.47800927606798
1999-12-31,1464.469970703125,1472.4200439453125,1458.18994140625,1469.25,1469.25,374050000,0.0032639995305467906,0.003258684246993932,,1396.0997973632811,,79.56059692909946
2000-01-03,1469.25,1478.0,1438.3599853515625,1455.219970703125,1455.219970703125,931800000,-0.009549109611621587,-0.009594994700275007,,1399.5319970703124,,69.89653413644864
2000-01-04,1455.219970703125,1455.219970703125,1397.4300537109375,1399.4200439453125,1399.4200439453125,1009000000,-0.03834466807849768,-0.03909917534093802,,1401.4873974609375,,48.70035367979287
2000-01-05,1399.4200439453125,1413.27001953125,1377.6800537109375,1402.1099853515625,1402.1099853515625,1085500000,0.0019221829913671495,0.0019203379615859075,,1403.6569970703124,,45.89913497866447
2000-01-06,1402.1099853515625,1411.9000244140625,1392.0999755859375,1403.449951171875,1403.449951171875,1092300000,0.0009556781096431433,0.0009552217400569889,,1406.0877954101563,,44.223345808080246
2000-01-07,1403.449951171875,1441.469970703125,1400.72998046875,1441.469970703125,1441.469970703125,1225200000,0.027090399268961063,0.02672994972987063,,1408.9829956054687,,56.06670608627097
2000-01-10,1441.469970703125,1464.3599853515625,1441.469970703125,1457.5999755859375,1457.5999755859375,1064800000,0.011189969413615053,0.011127824873139451,,1411.2861962890624,,60.87531819611364
2000-01-11,1457.5999755859375,1458.6600341796875,1434.4200439453125,1438.56005859375,1438.56005859375,1014000000,-0.013062511876438365,-0.013148576788902815,,1412.7987963867188,,51.38387167944889
2000-01-12,1438.56005859375,1442.5999755859375,1427.0799560546875,1432.25,1432.25,974600000,-0.004386371327394056,-0.004396019678609715,,1414.361396484375,,48.97332552089558
2000-01-13,1432.25,1454.199951171875,1432.25,1449.6800537109375,1449.6800537109375,1030400000,0.012169700618563484,0.012096245165416932,,1416.4001977539062,,47.649061971020714
2000-01-14,1449.6800537109375,1473.0,1449.6800537109375,1465.1500244140625,1465.1500244140625,1085900000,0.010671299962722536,0.010614763497340866,,1418.6045971679687,,52.02864079282676
2000-01-18,1465.1500244140625,1465.1500244140625,1451.300048828125,1455.1400146484375,1455.1400146484375,1056700000,-0.00683207152771137,-0.006855516976735141,,1420.4545971679688,,49.39381766843553
2000-01-19,1455.1400146484375,1461.3900146484375,1448.6800537109375,1455.9000244140625,1455.9000244140625,1087800000,0.0005222932212531894,0.0005221568736222691,,1422.167998046875,,48.13629362847209
